economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150042297,0.821580165,2,32,3,3,1,,1,1,0,1,1,1,2,,2,1,2,,,,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,1,,2,2,1,2,2,,2,2,1,2,1,2,1,,3,2,1,1,2,2,2,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,1,4,4,4,4,4,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,196115197,1.309278618,2,38,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,2,2,2,3,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,157656797,0.86190612,1,23,3,4,2,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,1,1,1,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,176986305,3.350754592,1,69,3,4,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,2,2,2,1,,2,1,2,3,3,2,,0,0,4,2,4,2,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207254731,1.215820821,1,15,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,199583623,0.980778976,1,32,3,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,1,1,1,,3,2,1,1,2,2,1,1,2,2,1,1,1,2,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,1,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156619041,1.083137395,1,54,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,0,2,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156224484,0.223140237,1,38,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,2,2,1,1,2,,1,2,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,3,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150189072,0.504813345,2,40,2,5,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,3,1,2,2,2,1,1,,,,,,,1,1,2,1,1,2,,1,1,1,2,1,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,1,,,1,1,2,2,1,,3,3,3,3,,3,,1,0,4,1,4,2,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203509820,0.400939237,2,25,3,5,1,,1,1,0,1,1,1,1,2,1,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,1,3,2,2,,,,2,,,,1,2,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,167015193,0.202718165,1,31,2,2,2,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,2,,2,2,,2,1,1,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,178333991,0.934388917,1,28,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,155981539,0.264619661,1,28,3,5,1,,1,1,0,1,1,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,0,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138184813,0.821138651,1,20,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,1,2,2,,3,1,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,1,1,4,2,4,4,2,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112718903,1.723129904,2,20,1,3,1,,1,1,0,2,2,2,,,2,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,132924255,0.872437762,1,25,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,3,1,,0,1,4,2,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,185001582,0.624993129,1,27,3,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,2,2,2,,1,1,1,2,1,,1,1,1,1,2,1,2,1,1,3,3,2,,,,1,2,1,2,1,1,1,1,,,1,2,1,2,,,1,2,2,,,,,1,1,2,2,1,,3,3,3,3,,2,,1,1,1,4,4,2,1,3,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137899927,1.088266269,2,24,2,4,1,,1,1,0,2,2,1,2,,1,2,2,,,,1,1,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,2,2,2,2,2,2,2,,2,1,3,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,4,3,,1,0,4,4,4,4,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,146827792,0.424157654,1,30,3,5,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,1,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,1,1,,1,2,1,2,1,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,1,2,,,2,,,,,,2,1,3,3,2,2,,1,1,1,1,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,177106429,0.168433106,1,33,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,6,1,1,1,2,2,1,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,2,1,2,1,,1,1,4,4,4,2,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,113710628,0.495343357,2,29,3,5,1,,1,1,1,1,2,1,2,,1,1,1,1,2,2,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,2,1,2,,,2,1,1,1,1,,2,1,2,2,2,2,1,,1,3,3,1,1,,,1,2,1,2,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,1,1,3,1,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,139656957,0.970443102,1,36,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,1,3,1,,1,1,4,2,4,2,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,180870816,0.19717734,1,17,2,5,2,,1,1,1,2,2,2,,,1,1,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,2,1,2,2,2,,,1,1,1,2,1,,2,2,2,2,2,2,2,,1,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,4,1,,1,0,4,2,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,137790595,0.980778976,1,26,2,4,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,2,2,2,2,1,,2,3,2,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,0,1,4,4,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,112875526,3.59034182,1,15,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165510458,0.343320333,1,31,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,3,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,1,2,2,1,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191505903,0.477468916,2,25,2,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,1,1,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175721176,0.211053309,1,30,3,5,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,3,2,1,1,2,1,1,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,1,1,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192150509,0.86190612,1,22,2,1,2,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121719412,3.59034182,2,65,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,1,2,,,,1,2,,2,2,2,2,,2,1,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,1,1,2,2,1,,1,1,1,1,2,1,,1,0,4,2,2,2,2,2,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179601059,0.202718165,1,25,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,,,,,,,2,,,2,1,1,2,1,,1,2,,1,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,3,1,1,,1,1,2,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141331383,1.118246068,1,23,2,4,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,1,2,2,1,1,1,,,,,,,2,2,2,1,1,1,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,2,1,1,2,1,2,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,1,2,2,,0,1,4,4,4,4,4,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114310103,0.214816619,1,21,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,1,1,2,2,1,,1,1,2,3,2,1,,1,1,4,2,4,2,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121436977,0.273712884,1,21,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,1,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,1,1,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,2,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163888454,0.961415658,2,39,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,3,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179922836,0.83709332,2,62,2,2,1,,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,1,1,2,,,2,,,,,,1,1,1,2,2,1,,0,0,2,4,1,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203429731,3.59034182,2,64,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,3,1,2,2,1,3,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,1,1,3,3,,0,0,4,2,4,4,2,2,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,174450458,0.946547258,2,17,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,2,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,3,1,,0,0,4,4,4,4,3,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,195167121,0.433047081,1,24,3,5,1,,1,1,1,2,2,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,2,1,1,1,,1,1,2,2,2,2,2,,1,3,2,1,1,,,2,,,,1,1,1,2,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,2,2,2,3,2,,1,1,2,1,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,121376647,0.200361887,1,22,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,1,1,1,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,1,4,4,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114281452,0.701031169,1,24,2,4,1,,1,1,1,1,2,1,2,,2,1,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,1,2,1,1,2,,,2,1,1,3,1,,2,1,1,2,2,2,1,,3,2,1,2,,,,1,1,,,2,,,,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,1,4,4,4,4,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,205862019,3.59034182,2,72,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114500865,0.632456013,2,20,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,3,3,2,,0,1,2,4,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159421815,0.257490249,1,25,3,1,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,141244976,3.59034182,2,47,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,0,2,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,158781260,0.825572262,2,28,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,2,,1,1,1,2,1,1,1,,3,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,1,2,2,2,2,2,2,,,,,,2,3,3,3,,3,,1,1,1,3,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,184269663,1.360935187,2,29,1,1,1,,1,1,0,2,2,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,1,1,,4,3,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,2,1,2,3,3,3,,0,1,4,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,160974514,2.494701579,2,37,2,1,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,1,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,0,0,1,2,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,172333901,3.59034182,2,35,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,192754748,0.843874408,1,20,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,2,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204303847,2.431641641,1,17,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,0,0,4,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,210190088,0.86190612,1,20,2,4,2,,1,1,1,2,2,2,,,1,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,2,1,2,1,1,1,,1,1,1,2,1,,1,2,1,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,2,,1,0,4,4,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,159736637,0.341071955,1,19,2,4,2,,1,1,0,2,2,1,2,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,1,1,,1,1,,1,2,2,1,2,2,2,3,1,1,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,2,2,1,2,,1,1,4,2,4,4,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,188013026,0.400723774,1,17,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,1,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,2,2,1,,2,,,,,,2,1,2,1,3,2,,1,1,4,2,2,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204821288,1.126871241,2,48,3,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,1,1,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,200927313,0.223140237,1,43,2,2,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,1,1,1,2,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,1,1,1,2,,,2,2,1,2,2,2,2,1,2,2,2,1,,2,2,3,2,2,1,,1,1,1,4,3,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207356570,1.818676533,2,28,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,3,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,189100920,0.655415935,1,37,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,149156608,0.546053502,1,61,3,4,1,,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,0,0,4,4,4,4,2,5,1,2,0,0
